1 ; Turkey Burritos ; tortillas piled high with turkey chili \ dish in Mexican and Tex-Mex cuisine that consists of a flour tortilla with various other ingredients \ wrapped into a closed-ended cylinder that can be picked up \ medium spicy ; Mexican ; 454 grams JENNIE-O Lean Ground Turkey \ 128 grams Salsa \ 8 Flour tortillas \ 80 grams Chopped onion \ Cheese \ Salsa \ 57 grams Shredded cheddar cheese (divided) \ 425 grams HORMEL Turkey Chili No Beans \ 1 Green bell pepper (chopped) ; 1 : Cook turkey as specifed on the package. Always cook to well done, 165F as measured by a meat thermometer. Add onion and bell pepper. 2 : Stir in chili and salsa. Bring to a boil. Reduce heat. Cook 7 minutes or until thoroughly heated. Spoon turkey mixture down center of each tortilla. Top with cheese. Fold up tortilla to enclose mixture. 3 : Top with queso, pico de gallo and avocado, if desired. ; 30min ; https://images.media-allrecipes.com/userphotos/250x250/710781.jpg
69 ; Slow Cooker Asian Short Ribs ; fall-off-the-bone tender \ alternative to traditionally oven-braised short ribs \ fall-of-the-bone short ribs \ Asian-flavored, incredibly tender, and perfect for a cold winter evening ; Korean ; 1/2 cup reduced sodium soy sauce \ 1/2 cup beef broth \ 1/4 cup brown sugar, packed \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 1 teaspoon sesame oil \ 1 teaspoon crushed red pepper flakes, optional \ 5 pounds bone-in beef short ribs, cut crosswise into 2″ pieces \ 2 tablespoons cornstarch \ 2 tablespoons chopped fresh parsley leaves \ 1 teaspoon sesame seeds ; 1 : In a large bowl, whisk together soy sauce, beef broth, brown sugar, garlic, ginger, sesame oil and red pepper flakes, if using. 2 : Place short ribs into a 6-qt slow cooker. Stir in soy sauce mixture until well combined. 3 : Cover and cook on low heat for 7-8 hours or high heat for 3-4 hours.* 4 : In a small bowl, whisk together cornstarch and 1/4 cup water. Stir in mixture into the slow cooker. Cover and cook on high heat for an additional 30 minutes, or until the sauce has thickened. 5 : Serve immediately, garnished with parsley and sesame seeds, if desired. ; 8.5hr ; https://s23209.pcdn.co/wp-content/uploads/2016/03/IMG_6128edit-360x360.jpg
70 ; Spam Fried Rice ; A quick and easy dish that can be made with any meat or veggies that you have on hand \ perfect clean-out-the-fridge meal \ fried rice with spam, eggs and mixed vegetables ; Korean ; 2 tablespoons vegetable oil, divided \ 2 large eggs, beaten \ 2 cloves garlic, minced \ 6 ounces Spam, diced \ 1/2 cup frozen corn \ 1/2 cup frozen peas \ 1/2 cup frozen diced carrots \ 3 cups cooked rice \ 1 1/2 tablespoons soy sauce \ 1/2 tablespoon fish sauce \ 1/4 teaspoon sesame oil \ 1/4 teaspoon white pepper \ 2 green onions, sliced \ Sriracha, for serving ; 1 : Heat 1 tablespoon vegetable oil in a large skillet over low heat. Add eggs and cook until cooked through, about 2-3 minutes per side, flipping only once. Let cool before dicing into small pieces. 2 : Heat remaining 1 tablespoon vegetable oil in the skillet over medium high heat. Add garlic and Spam, and cook, stirring often, until light golden brown, about 3-4 minutes. 3 : Add corn, peas and carrots. Cook, stirring constantly, until vegetables are tender, about 1-2 minutes. 4 : Add rice and gently toss to combine. 5 : Add soy sauce, fish sauce, sesame oil and white pepper. Cook, stirring constantly, until heated through, about 1-2 minutes. 6 : Stir in green onions and eggs. 7 : Serve immediately, drizzled with Sriracha, if desired. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2013/07/IMG_0120edit-360x360.jpg
71 ; Pork Potstickers ; potstickers with a tender, flavorful pork filling with garlic, ginger and green onions \ serve with dim sum dipper and cranberry-teriyaki glaze \ Asian dumplings with a silky soy dipping sauce ; Asian ; 1 pound ground pork \ 1 1/4 cups green onions, thinly sliced \ 1/3 cup finely chopped fresh cilantro leaves \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 1 tablespoon reduced sodium soy sauce \ 1 tablespoon rice wine vinegar \ 2 teaspoons chili garlic sauce, or more, to taste \ 2 teaspoons sesame oil \ 32 (3-inch) round wonton wrappers \ 2 tablespoons canola oil \ 1/2 teaspoon sesame seeds ; 1 : In a large bowl, combine ground pork, green onions, cilantro, garlic, ginger, soy sauce, rice wine vinegar, chili garlic sauce and sesame oil.* 2 : To assemble the potstickers, place wrappers on a work surface. Spoon 1 tablespoon of the pork mixture into the center of each wrapper. Using your finger, rub the edges of the wrappers with water. Fold the dough over the filling to create a half-moon shape, pinching the edges to seal.* 3 : Heat canola oil in a large skillet over medium heat. Working in batches, add potstickers in a single layer and cook until beginning to crisp on the bottom, about 2-3 minutes. Working quickly, add 1/4 cup water, cover and cook until liquid has evaporated and bottoms of dumplings are crisp and golden, about 3-5 minutes. 4 : Serve immediately, garnished with sesame seeds, if desired. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2018/08/Pork-PotstickersIMG_5864-360x360.jpg
72 ; Baby Back Ribs with Balsamic Peach BBQ Sauce ; tradigional BBQ wet ribs involving flavors of spiciness, sweetness, fruitness and a bit of tartness in every bite \ baby black ribs with balsamic peach BBQ sauce brown sugar, paprika, garlic powder, pork baby back ribs, onion, jalapeno, peaches, balsamic, honey, dijon \ natural fit on the grill ; American ; 2 tablespoons brown sugar, packed \ 2 tablespoons paprika \ 1 tablespoons garlic powder \ 1/2 teaspoon salt \ 1 tablespoons ground black pepper \ 1 slab pork baby back ribs \ For the balsamic peach BBQ sauce \ 1 teaspoon canola oil \ 1 small sweet onion, chopped \ 2 jalapeños, seeded and chopped \ 2 large ripe peaches, chopped \ 1/3 cup balsamic vinegar \ 1/4 cup agave nectar or honey \ 2 teaspoons Dijon mustard \ 1 tablespoon brown sugar, packed \ 1/2 teaspoon ground black pepper ; 1 : Preheat the oven to 200 degrees F. Place a cooling rack inside a baking sheet, set aside. 2 : To make the spice rub, combine the brown sugar, paprika, garlic powder, salt and pepper in a medium bowl. 3 : Place the ribs on a piece of foil large enough to fold into a packet. Sprinkle the spice rub over the ribs, rubbing in thoroughly on all sides. With the ribs meat-side down, tightly fold the foil to form sealed packets. 4 : Place the sealed packets on top of prepared rack and bake for 2 hours. 5 : While the ribs are baking, heat oil in a medium saucepan over medium heat. Add the onion and jalapeños and cook, stirring often, until tender, about 4-5 minutes. 6 : Stir in the peaches, balsamic vinegar, agave nectar or honey, Dijon, brown sugar and pepper. 7 : Bring to a boil, reduce heat to low and simmer, stirring occasionally, until sauce has thickened, about 15-20 minutes. 8 : Remove the ribs from the foil, baste with the BBQ sauce and place into oven for an additional 30 minutes, basting twice more. 9 : For extra caramelization, the ribs can be finished for a few minutes under the broiler  before being coated with additional BBQ sauce. 10 : Serve immediately. ; 3hr ; http://media.tumblr.com/tumblr_m63mz4p3uN1qhhgsz.jpg
73 ; Garlic Ginger Chicken Potstickers ; cheaper and tastier than take-out or store-bought \ can make these ahead of time and freeze so you can have these anytime, anywhere \ freezer-friendly \ homemade potstickers with chicken, ginger and sesame crusted wrappers, served alongside a sweet and spicy chili pomegranate sauce ; Asian ; 1 pound ground chicken breast \ 3/4 cup diced shiitake mushrooms \ 1/4 cup chopped fresh cilantro leaves \ 3 green onions, thinly sliced \ 3 cloves garlic, minced \ 2 tablespoons reduced sodium soy sauce \ 1 tablespoon toasted sesame oil \ 1 tablespoon freshly grated ginger \ 1 tablespoon seasoned rice wine vinegar \ 1/2 teaspoon freshly ground black pepper \ 1/4 teaspoon crushed red pepper flakes \ 36 (4 1/2-inch) round wonton wrappers \ 1/4 cup vegetable oil, divided ; 1 : In a large bowl, combine chicken, mushrooms, cilantro, green onions, garlic, soy sauce, sesame oil, ginger, rice wine vinegar, pepper and red pepper flakes, if using.* 2 : To assemble the dumplings, place wrappers on a work surface. Spoon 1 tablespoon of the chicken mixture into the center of each wrapper. Using your finger, rub the edges of the wrappers with water. Fold the dough over the filling to create a half-moon shape, pinching the edges to seal.* 3 : Heat 2 tablespoons vegetable oil in a large skillet over medium heat. Working in batches, add potstickers in a single layer and cook until beginning to crisp on the bottom, about 2-3 minutes. Working quickly, add 1/4 cup water, cover and cook until liquid has evaporated and bottoms of dumplings are crisp and golden, about 2-4 minutes. 4 : Serve immediately. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2018/05/Garlic-Ginger-Chicken-PotstickersIMG_5379-360x360.jpg
74 ; Stuffed Green Chili Con Queso Cheeseburger Sliders ; meat patty stuffed with a homemade green chili con queso \ stuffed cheeseburger on homemade buns, doused in queso and two beers \ serve up some of these super juicy cheese stuffed green chili cheeseburger sliders ; American ; 1 pound ground sirloin \ 6 tablespoons shredded Monterrey Jack cheese \ Kosher salt and freshly ground black pepper, to taste \ Olive oil \ 6 split slider buns, toasted, for serving \ Sliced avocado, for serving \ Olive oil \ 1 onion, diced \ 1 clove garlic, minced \ 1 (4-ounce) can diced green chilis \ 1/4 cup milk \ 8 ounces white American cheese, shredded \ 2 ounces Monterrey Jack cheese, shredded \ Kosher salt and freshly ground black pepper, to taste ; 1 : Heat olive oil in a medium pot over medium low heat. Add the onion and garlic and cook until the onions begin to soften, about 3-4 minutes. Stir in the chilies and milk until heated through, about 1 minute. Stir in the cheeses until smooth, about 1-2 minutes, season with salt and pepper, to taste. If the mixture is too thick, add more milk as needed. 2 : Divide the ground beef into 12 balls, press each lightly to form 1/4-inch-thick patties. Top 6 of the patties with 1 tablespoon Monterey Jack cheese, 1 tablespoon queso and an additional patty, season with salt and pepper, to taste. 3 : Heat olive oil in a large skillet over medium high heat. Add the patties to the skillet and cook until browned and cooked through to medium rare, about 3-4 minutes per side, flipping only once. 4 : Serve burgers on rolls with avocado and additional queso. ; 15min ; http://media.tumblr.com/tumblr_m8zp3ul9Kq1qhhgsz.jpg
75 ; Bacon Breakfast Pizza ; pizza loaded with crisp bacon bits, eggs and mozzarella cheese quick and easy eye-opener that appeals to all ages \ cheesy breakfast recipe topped with eggs, bacon and your favorite breakfast ingredients ; American ; 8 bacon slices, cut into 1 1/2 inch pieces \ 1 1/2 tablespoons cornmeal \ 1 (13.8-ounce can) refrigerated classic pizza crust \ 1 1/2 tablespoons olive oil \ 2 cloves garlic, minced \ 1 (8-ounce) package Stella® Fresh Mozzarella Cheese, thinly sliced \ 3 green onions, thinly sliced \ 3 large eggs \ Kosher salt and freshly ground black pepper \ 2 tablespoons chopped fresh parsley leaves \ 1/4 teaspoon crushed red pepper flakes ; 1 : Preheat oven to 450 degrees F. Lightly coat a baking sheet or pizza pan with olive oil. 2 : Heat a large skillet over medium high heat. Add bacon and cook until just golden but not yet crispy, about 3-4 minutes. Drain excess fat, transfer bacon to a paper towel-lined plate. 3 : Working on a surface that has been sprinkled with cornmeal, roll out the pizza into a 12-inch-diameter round. Transfer to prepared baking sheet or pizza pan. 4 : Brush dough with olive oil and garlic. Top with mozzarella, bacon and green onions, leaving 3 (3-inch rounds) for the eggs. 5 : Place into oven and bake until the edges begin to brown, about 10-12 minutes. 6 : Remove from oven. Add eggs, gently cracking the eggs throughout and keeping the yolk intact. 7 : Place into oven and bake until the egg whites have set and crust is golden brown, an additional 8-10 minutes. 8 : Serve immediately, garnished with parsley and red pepper flakes, if desired. ; 45min ; https://s23209.pcdn.co/wp-content/uploads/2018/03/Bacon-Breakfast-PizzaIMG_3556-copy.jpg
76 ; Sesame Chicken Potstickers ; freezer-friendly, perfect for those busy weeknights \ Asian appetizer \ crispy golden fried bottoms \ tender flavorful filling \ sith sesame sauce ; Asian ; 1 pound ground chicken \ 3 ounces shiitake mushrooms, diced \ 2 cloves garlic, pressed \ 2 green onions, thinly sliced \ 2 tablespoons reduced sodium soy sauce \ 1 tablespoon sesame oil \ 1 tablespoon freshly grated ginger \ 1 teaspoon rice vinegar \ 1/4 teaspoon white pepper \ 36 won ton wrappers \ 2 tablespoons vegetable oil ; 1 : In a large bowl, combine chicken, mushrooms, garlic, green onions, soy sauce, sesame oil, ginger, rice vinegar and white pepper.* 2 : To assemble the potstickers, place wrappers on a work surface. Spoon 1 tablespoon of the chicken mixture into the center of each wrapper. Using your finger, rub the edges of the wrappers with water. Fold the dough over the filling to create a half-moon shape, pinching the edges to seal.* 3 : Heat vegetable oil in a large skillet over medium heat. Add potstickers in a single layer and cook until golden and crisp, about 2-3 minutes per side. 4 : Serve immediately. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2014/08/IMG_6241edit-360x360.jpg
77 ; California Roll ; a fresh take on traditional Japanese rice rolls \ roll that is usually rolled inside-out, filled with avocado, crab, and cucumber \ fresh and crunchy and makes a filling meal ; Janpenese ; 2 cups  sushi rice, cooked (460 g) \ 1/4 cup  seasoned rice vinegar (60 mL) \ 4 half sheets sushi grade nori \ 1 teaspoon  sesame seed, optional \ 8 pieces imitation crab \ 1 small cucumber, cut into matchsticks \ 1 avocado, thinly sliced ; 1 : Season the sushi rice with the rice vinegar, fanning and stirring until room temperature. 2 : On a rolling mat, place one sheet of nori with the rough side facing upwards. 3 : Wet your hands and grab a handful of rice and place it on the nori. Spread the rice evenly throughout the nori without mashing the rice down. Season rice with a pinch of sesame seeds, if using, then flip it over so the nori is facing upwards. 4 : Arrange, in a horizontal row 1 inch (2.5 cm) from the bottom, the crab followed by a row of avocado and a row of cucumber. 5 : Grabbing both nori and the mat, roll the mat over the filling so the extra space at the bottom touches the other side, squeezing down to make a nice tight roll. Squeeze down along the way to keep the roll from holding its shape. 6 : Transfer the roll onto a cutting board. Rub a knife on a damp paper towel before slicing the roll into six equal portions. ; 20min ; https://images.media-allrecipes.com/userphotos/720x405/4543382.jpg
78 ; Korean Black Bean Sauce Noodles (jajangmyeon) ; dish mixed in with black bean sauce, which consists of chunjang (a salty black soybean paste), diced pork (or other kinds of meat) and vegetables \ sweet and savory noodle dish \ Chinese Korean noodle dish topped with a thick sauce made of chunjang, diced pork, and vegetables ; Korean ; Fresh Chinese style noodles for 6 people (Or you can use fresh udon or ramen noodles) \ 1 large onion (150g / 5.3 ounces) \ 1 medium zucchini (110g / 3.9 ounces) \ 2 large potatoes (470g / 1 pound) \ 7 large button mushrooms (240g / 0.5 pounds) \ 1/4 small cabbage (160g / 5.6 ounces) \ 600g / 1.3 pounds diced pork \ 1 Tbsp rice wine  (mirin) \ 5 sprinkles ground salt \ 5 sprinkles ground black pepper \ 1/4 tsp ginger powder \ 6 Tbsp Korean black bean paste (Chunjang, 춘장) \ 90g / 3.2 ounces lard (or 6 Tbsp cooking oil – e.g. rice bran oil) \ 2 Tbsp brown sugar \ 4 Tbsp rice wine (or mirin) \ 1 cup chicken stock (as natural as possible) \ 1 cup water \ Starch water (potato starch 5 Tbsp + water 4 Tbsp) \ 1 large cucumber (150g / 5.3 ounces) \ Peas or sweet corn (from a tin, alternative) \ Hard boiled egg (alternative) ; 1 : Pre heat the wok until the bottom is heated well. Add the lard (or cooking oil) and melt it in the wok. Add the black bean paste and stir it constantly on medium heat for 3 to 5 minutes. (Try not to burn it.) Add the brown sugar and stir it for an additional 2 to 3 mins. 2 : Scoop out the black bean paste (without the oil) and set it aside. Leave the oil in the wok to use in the next step. 3 : Add the pork into the wok and stir until the pork is half cooked. 4 : Add the onion, zucchini, and potato and stir until all are 1/3 cooked (for 3 to 5 mins). 5 : Add the mushrooms and cabbages and stir for 2-3 mins. 6 : Add the black bean paste (from step 2) into the wok and mix it in with vegetables. Stir for 1 to 2 mins. 7 : Add the chicken stock, water and rice wine then simmer it for 5 to 7 mins on medium heat. (Cover the wok with a lid if possible. This will make the cooking process faster.) 8 : Add the starch water into the wok then stir it. (This will thicken the black sauce. It is the final stage of making the black bean sauce.). 9 : (While working on step 7) Boil some water in a pot and add the noodles when it starts to boil. Boil them until the noodles are cooked (for 3 to 5 mins). 10 : Rinse the noodles in cold water and drain. Put them into a serving bowl/plate. 11 : Add the black bean sauce (from the step 8) on top of the noodles. You can serve it as it is or decorate it with some cucumber slices, green peas or sweet corn or hardboiled egg. 12 : Mix the sauce and the noodles well with chopsticks. Dig in. (It is ideal to have them with some (yellow) pickled radish. Apparently, it helps digestion. Also, eat it up quickly before the noodles get swollen.) ; 30min ; https://mykoreankitchen.com/wp-content/uploads/2014/04/Korean-Black-Bean-Sauce-Noodles-Jajangmyeon-200x200.jpg
79 ; Bacon Wrapped Teriyaki Hot Dogs With Pineapple Salsa ; An amazing combination of crisp bacon, a refreshing salsa and a sweet teriyaki drizzle \ hot dogs with pineapple salsa \ an amazing combination of crisp, crunchy bacon along with a sweet, refreshing salsa \ bacon wrapped teriyaki hot dogs with pineapple salsa ; Asian ; 6 hot dogs \ 6 slices applewood smoked bacon \ 1 package KING’S HAWAIIAN Hot Dog Buns \ 1/4 cup plus 2 tablespoons teriyaki sauce, homemade or store-bought \ 2 cups diced pineapple \ 1/4 cup diced red onion \ 1 jalapeño, diced \ 2 tablespoons chopped cilantro \ 2 tablespoons freshly squeezed lime juice ; 1 : Preheat grill to medium high heat. 2 : In a medium bowl, combine pineapple, onion, jalapeño, cilantro and lime juice, set aside. 3 : Wrap each hot dog in a strip of bacon. Add hot dogs to the grill and cook until the bacon is brown and crispy, about 4-5 minutes. 4 : To assemble the hot dogs, add the hot dogs into each hot dog bun. Top with pineapple salsa and drizzle teriyaki sauce on each hot dog. 5 : Serve immediately ; 5min ; https://s23209.pcdn.co/wp-content/uploads/2013/01/IMG_11631-1-360x360.jpg
80 ; Asian-Style Cobb Salad ; serves as the perfect light meal, full of protein and veggies with a simple sesame vinaigrette \ marinate the chicken for this Asian-style Cobb salad for the best flavor \ full of vegetables, fruits and chicken ; Asian ; 5 cups chopped romaine lettuce \ 1 (11-ounce) can mandarin oranges in light syrup, drained \ 1/3 cup shredded chicken \ 1/3 cup grated carrots \ 1 avocado, halved, seeded, peeled and diced \ 2 hard-boiled eggs, diced \ 1/4 cup sliced green onions \ 1/4 cup plus 2 tablespoons rice wine vinegar \ 1 clove garlic, pressed \ 1 tablespoon sesame oil \ 1 tablespoon sugar \ 1 teaspoon freshly grated ginger \ 1 teaspoon soy sauce ; 1 : To make the vinaigrette, whisk together rice wine vinegar, garlic, sesame oil, sugar, ginger and soy sauce in a small bowl, set aside. 2 : To assemble the salad, place baby greens in a large bowl, top with arranged rows of mandarin oranges, chicken, carrots, avocado, eggs and green onions. 3 : Serve immediately with sesame vinaigrette. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2013/09/IMG_0813-360x360.jpg
81 ; Spicy Tofu Lettuce Wraps ; browned crispy tofu bits, sticky brown rice noodles, delicate lettuce leaves, and creamy umami sauce. \ wraps are incredibly hearty, filling, carbless and healthy, loaded with tons of veggies ; Japanese ; 3 tablespoons soy sauce \ 1 tablespoon sesame oil \ 1-3 teaspoons sambal oelek (chili paste) \ 2 teaspoons ginger \ 2 teaspoons sugar \ 1 teaspoon rice vinegar \ 3 cloves garlic, minced \ 1 tablespoon vegetable oil \ 1 (12-ounce) package firm tofu \ 1 red bell pepper, diced \ 2 cups chopped mushrooms \ Romaine lettuce, for serving ; 1 : In a small bowl, whisk together soy sauce, sesame oil, sambal oelek, ginger, sugar, rice vinegar and garlic, set aside. 2 : Heat vegetable oil in a skillet over medium heat. Add tofu and sear until golden brown, about 2-3 minutes on each side. Transfer to a paper towel-lined plate. 3 : Add mushrooms and bell pepper to skillet and cook, stirring frequently until tender, about 3-4 minutes. Stir in soy sauce mixture and cook until sauce has reduced slightly, about 2-3 minutes. 4 : To serve, spoon several tablespoons of the tofu mixture into the center of a lettuce leaf, taco-style. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2013/01/IMG_0427-360x360.jpg
82 ; Hoisin Asian Meatballs ; juicy, tender meatballs \ smothered with a sweet Hoisin glaze \ garnish with sesame seeds if desired \ covered in a sweet and sticky sauce ; Asian ; 1 pound ground beef \ 1 teaspoon toasted sesame oil \ 1/2 cup Panko* \ 1/4 teaspoon ground ginger \ 1 large egg \ 2 cloves garlic, minced \ 3 green onions, thinly sliced, plus more for garnish \ Sesame seeds, for garnish \ 1/4 cup hoisin sauce \ 2 tablespoons rice vinegar \ 1 tablespoon soy sauce \ 1/2 teaspoon toasted sesame oil \ 2 cloves garlic, minced \ 1/2 teaspoon ground ginger ; 1 : Preheat oven to 400 degrees F. Line a baking sheet with parchment paper or a silicone baking mat, set aside. 2 : In a large bowl, combine ground beef, sesame oil, Panko, ginger, egg, garlic and green onion. Using a wooden spoon or clean hands, stir until well combined. Roll the mixture into 1 1/4-to-1 1/2-inch meatballs, forming about 18-20 meatballs. 3 : Place meatballs onto prepared baking sheet and bake for 12 minutes, or until all sides are browned and meatballs are cooked through. 4 : To make the hoisin sauce, whisk together hoisin sauce, rice vinegar, soy sauce, sesame oil, garlic and ginger in a small bowl. 5 : Serve meatballs immediately with hoisin sauce, garnished with green onion and sesame seeds. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2012/12/IMG_9554-copy-360x360.jpg
83 ; Roasted Shrimp Quinoa Spring Rolls ; wonderful protein-packed substitute for rice noodles in these easy spring rolls \ served with a creamy peanut butter dipping sauce \ colorful and full or flavor \ light, crisp and healthy ; Asian ; 1 pound medium shrimp, peeled and deveined \ 12 (16-cm) rice paper wrappers \ 1 head green-leaf lettuce, leaves separated, rinsed and dried \ 1 1/2 cups cooked quinoa \ 1 cucumber, julienned \ 1 carrot, peeled and julienned \ 1/4 cup peanut butter \ 1/4 cup water \ 1 tablespoon hoisin \ 1 teaspoon Sriracha, or more, to taste ; 1 : Preheat oven to 400 degrees F. Lightly oil a baking sheet or coat with nonstick spray. 2 : To make the dipping sauce, whisk together peanut butter, water, hoisin and Sriracha in a small bowl, set aside. 3 : Place shrimp onto the prepared baking sheet. Place into oven and roast just until pink, firm and cooked through, about 6-8 minutes. Let cool before slicing in half lengthwise. 4 : Working one at a time, wet rice paper for 10 seconds and transfer to a work surface, place lettuce leaf in the center of each wrapper and top with 2 tablespoons quinoa, 3 slices of cucumber and carrot sticks each and 3 shrimp halves, cut sides down. 5 : Bring the bottom edge of the wrap tightly over the filling and then folding in the sides, rolling from bottom to top until the top of the sheet is reached, being careful not to tear the rice paper. Repeat with remaining wrappers and filling. 6 : Serve immediately with spicy peanut sauce. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2012/11/IMG_6736-copy-360x360.jpg
84 ; Coconut Curry Chicken Soup ; a hearty vegetable, chicken and noodle based soup with vibrant fresh flavors \ filled with leftover roasted chicken, rice noodles, tofu, bell pepper and snow peas in a creamy, coconut Thai curry base \ quick, authentic-tasting Thai-style soup ; Asian ; 3 tablespoons red Thai curry paste \ 2 (14-ounce) cans coconut milk \ 1 cup chicken stock \ 1 teaspoon fish sauce \ 2 cups shredded chicken breast \ 8 ounces vermicelli noodles \ 1 (12-ounce) package firm tofu, cubed \ 1 red bell pepper, thinly sliced \ 1 cup snow peas \ Kosher salt, to taste \ 1 tablespoon freshly squeezed lime juice, or more to taste \ 2 green onions, sliced, for garnish \ Sliced jalapeños, for garnish ; 1 : Heat a large pot to medium high heat. Add curry paste and 1/4 cup coconut milk and whisk until smooth, about 1 minute. Stir in remaining coconut milk, chicken stock and fish sauce. 2 : Add chicken, vermicelli, tofu, bell pepper, snow peas and salt, to taste. 3 : Bring to a boil, reduce heat and simmer until noodles have softened, about 8-10 minutes. 4 : Stir in lime juice, to taste. 5 : Serve immediately, garnished with green onion and jalapeños, if desired. ; 10min ; https://s23209.pcdn.co/wp-content/uploads/2012/11/IMG_7732-360x360.jpg
85 ; Quinoa Veggie Fried Rice ; wonderful substitute in this protein-packed veggie “fried rice” \ vegetarian and gluten-free \ healthy take on everyone's favorite Chinese takeout ; Asian ; 2 tablespoons olive oil, divided \ 2 large eggs, beaten \ 2 cloves garlic, minced \ 1 small onion, diced \ 8 ounces mushrooms, sliced \ 1 head broccoli, cut into florets \ 1 zucchini, chopped \ 1/2 cup frozen corn \ 1/2 cup frozen peas \ 2 carrots, peeled and grated \ 3 cups cooked quinoa \ 1 tablespoon grated fresh ginger \ 3 tablespoons soy sauce \ 2 green onions, sliced \ Sriracha, for serving ; 1 : Heat 1 tablespoon olive oil in a medium skillet over low heat. Add eggs and fry until cooked through, about 2-3 minutes per side, flipping only once. Let cool before dicing into small pieces. 2 : Heat remaining 1 tablespoon olive oil in a large skillet or wok over medium high heat. Add garlic and onion, and cook, stirring often, until onions have become translucent, about 4-5 minutes. 3 : Add mushrooms, broccoli and zucchini. Cook, stirring constantly, until vegetables are tender, about 3-4 minutes. 4 : Add corn, peas, carrots and quinoa. Cook, stirring constantly, until heated through, about 1-2 minutes. 5 : Add ginger and soy sauce, and gently toss to combine. Cook, stirring constantly, until heated through, about 2 minutes. 6 : Stir in green onions and eggs. 7 : Serve immediately, drizzled with Sriracha, if desired. ; 20min ; https://s23209.pcdn.co/wp-content/uploads/2012/10/IMG_6347-360x360.jpg
86 ; Pork And Asparagus With Hoisin Sauce ; simple saute of chopped up pork tenderloin and asparagus \ pork and asparagus in hoisin sauce packed full of flavor and quick enough for a weeknight \ perfectly charred, flavorful, and tender ; Asian ; 1 tablespoon toasted sesame oil \ 1 pound pork tenderloin, excess fat trimmed \ 1 bunch asparagus, trimmed and cut into 1-inch pieces \ Kosher salt and freshly ground black pepper, to taste \ 3 cloves garlic, minced \ 1/4 cup hoisin sauce \ 1/4 cup mirin \ 1 tablespoon sambal oelek, optional \  Brown rice, for serving ; 1 : Heat sesame oil in a medium skillet over medium high heat. Add pork and asparagus and cook until the pork has browned and the asparagus is tender-crisp, about 4-5 minutes. season with salt and pepper, to taste. Transfer to a plate. 2 : Add garlic to skillet and saute until fragrant, about 1 minutes. Stir in hoisin and mirin and cook until sauce has reduced slightly, about 3 minutes. Add pork-asparagus mixture and gently toss to combine. Stir in sambal oelek, if desired. 3 : Serve immediately with brown rice, garnished with green onions and sesame seeds, if desired. ; 10min ; http://media.tumblr.com/tumblr_maj2y2Z43C1qhhgsz.jpg
87 ; Asian Style Chicken Nuggets With Lemon Glaze ; a quick Asian marinade, fried until golden brown, and then drizzled with a lemon glaze \ Bite-sized chicken nuggets with a lemon glaze \ a fun twist on the traditional version with a lemon glaze ; Asian ; 1/4 cup rice vinegar \ 2 tablespoons reduced sodium soy sauce \ 2 tablespoons mirin \ 2 tablespoons sesame oil \ 3 cloves garlic, minced \ 1 tablespoon freshly grated ginger \ 2 green onions, sliced \ 6 boneless, skinless chicken thighs, cut into 1-inch chunks* \ 1/2 cup vegetable oil \ 1/3 cup all-purpose flour \ Zest of 1 lemon \ 1/4 cup rice vinegar \ 1/4 cup freshly squeezed lemon juice \ 3 tablespoons sugar \ 1 tablespoon cornstarch ; 1 : In a large bowl, whisk together rice vinegar, soy sauce, mirin, sesame oil, garlic, ginger and green onions. 2 : In a gallon size Ziploc bag or large bowl, combine rice vinegar mixture and chicken. marinate at least 1 hour, turning the bag occasionally. Drain chicken from the marinade, discarding the marinade. 3 : Heat vegetable oil in a large skillet over medium high heat. 4 : Dredge chicken in flour. Add chicken to the skillet, 5 or 6 at a time, and cook until evenly golden and crispy, about 2-3 minutes. Transfer to a paper towel-lined plate. 5 : To make the glaze, combine rice vinegar, lemon juice, sugar, cornstarch and 2 tablespoons water over medium low heat. Bring to a boil, simmering until thickened, about 1-2 minutes. 6 : Serve chicken immediately, tossed or drizzled with the lemon glaze, garnished with lemon zest, if desired. ; 15min ; https://s23209.pcdn.co/wp-content/uploads/2012/08/Asian-Style-Chicken-Nuggets-with-Lemon-GlazeIMG_0257edit-360x360.jpg
